Date,KOR,CHN,JPY,USA,KOR_Seasonal_Adjusted_Trend,CHN_Seasonal_Adjusted_Trend,JPY_Seasonal_Adjusted_Trend,USA_Seasonal_Adjusted_Trend
2018-10-30,0.01,1E-10,0.01,0.154,0.09410416671250000,0.013333333408333300,0.09229166669166660,0.10633333335833300
2018-10-31,0.235,1E-10,0.0333333333333333,0.2340000000000000,0.09202083337916660,0.012916666745833300,0.09590277779861110,0.10158333335416700
2018-11-01,1E-10,0.02,0.085,1E-10,0.09407291670833330,0.012500000083333300,0.1168055555722220,0.10800000001250000
2018-11-02,1E-10,0.13,0.0366666666666666,0.044,0.10132175930092600,0.012500000083333300,0.10854166668750000,0.10075000000833300
2018-11-03,1E-10,1E-10,1E-10,0.21,0.15194907411574100,0.012500000083333300,0.09013888891388890,0.09850000000833330
2018-11-04,1E-10,1E-10,1E-10,0.0819999999999999,0.1863379630087960,0.012500000083333300,0.09770833335833330,0.10383333334166700
2018-11-05,1E-10,1E-10,0.0466666666666666,0.118,0.17821296301713000,0.012916666745833300,0.10527777780277800,0.09975000000833330
2018-11-06,0.08,1E-10,0.2516666666666670,0.146,0.1727268519101850,0.013333333408333300,0.10486111113611100,0.09066666667500000
2018-11-07,0.118,1E-10,0.2533333333333330,0.008,0.17182407412824100,0.01541666674166670,0.10131944446944400,0.09450000000416670
2018-11-08,0.6022222222222220,1E-10,1E-10,0.078,0.18140740745324100,0.012083333412500000,0.0993055555805555,0.10150000000416700
2018-11-09,1.0983333333333300,1E-10,0.2800000000000000,0.166,0.18682407411574100,0.00666666675,0.10125000002083300,0.10125000000833300
2018-11-10,1E-10,1E-10,0.2633333333333330,0.006,0.19286574077824100,0.016666666745833300,0.10277777779027800,0.10200000000833300
2018-11-11,1E-10,0.01,0.0166666666666666,0.056,0.20265740743657400,0.0354166667375,0.10277777778611100,0.09758333334166670
2018-11-12,0.1133333333333330,1E-10,0.0166666666666666,0.114,0.21036574076574100,0.04666666672916670,0.09187500001249990,0.08816666667500000
2018-11-13,0.1,0.07,0.0166666666666666,0.212,0.20940740743657400,0.049166666725000000,0.07277777779444440,0.08200000001250000
2018-11-14,0.13,1E-10,0.0566666666666666,1E-10,0.18106481484814800,0.049166666725000000,0.06812500001250000,0.0784166666875
2018-11-15,1E-10,1E-10,0.0266666666666666,0.248,0.11291666670000000,0.05083333338750000,0.06083333334166660,0.06883333335833330
2018-11-16,0.145,0.24,0.01,0.062,0.06847222225138890,0.05375000004583330,0.04291666667500000,0.06575000002500000
2018-11-17,0.09,0.21,0.0366666666666666,0.032,0.07145833335416660,0.05458333337916670,0.039652777786111100,0.06700000002500000
2018-11-18,0.175,0.06,1E-10,0.006,0.0776944444611111,0.05416666671666670,0.04236111112361110,0.06966666669166670
2018-11-19,1E-10,1E-10,0.0466666666666666,1E-10,0.08747222223888890,0.08583333338333330,0.04097222224305550,0.07866666669166660
2018-11-20,0.04,1E-10,0.095,1E-10,0.08830555557638890,0.11791666671250000,0.039722222247222200,0.09108333335416670
2018-11-21,0.025,0.04,0.01,0.014,0.08288888891388890,0.11833333337500000,0.038611111136111100,0.08908333335000000
2018-11-22,0.0066666666666666,0.03,0.1033333333333330,0.0839999999999999,0.07684722225138890,0.10833333337916700,0.03805555558055550,0.07700000001666670
2018-11-23,0.065,1E-10,0.0983333333333333,0.008,0.06705555559305550,0.08958333338750000,0.03875000002500000,0.08216666668333330
2018-11-24,0.198,1E-10,1E-10,0.226,0.056013888934722200,0.07833333339583330,0.039861111131944400,0.09333333335000000
2018-11-25,0.25,0.83,1E-10,0.316,0.04872222227222220,0.07604166672916670,0.038333333354166600,0.1045000000125
2018-11-26,1E-10,0.01,0.0433333333333333,0.194,0.047055555609722200,0.07625000005833330,0.03284722224722220,0.11725000000416700
2018-11-27,1E-10,1E-10,0.0133333333333333,0.006,0.052576388947222200,0.07458333339583330,0.035625000025000000,0.12225000000416700
2018-11-28,1E-10,1E-10,0.01,0.014,0.08386111116944450,0.07166666673750000,0.03875000002500000,0.11816666667916700
2018-11-29,1E-10,1E-10,0.0533333333333333,0.204,0.11358333339166700,0.07041666674166670,0.041041666691666600,0.11600000001666700
2018-11-30,1E-10,1E-10,0.01,0.102,0.1331011905345240,0.07041666674166670,0.05090277779861110,0.12550000001666700
2018-12-01,1E-10,0.005,1E-10,0.172,0.14261904767738100,0.0358333334125,0.06437500001250000,0.12641666668333300
2018-12-02,1E-10,1E-10,0.01,0.1340000000000000,0.14011904767321400,0.009583333416666670,0.07423611111944440,0.11358333335
2018-12-03,0.1975,1E-10,0.1616666666666670,1E-10,0.14616071433154800,0.02666666674583330,0.07541666667500000,0.10775000002083300
2018-12-04,0.585,1E-10,0.0266666666666666,1E-10,0.15095238098988100,0.03583333340416670,0.07555555556388890,0.10691666669583300
2018-12-05,0.2,1E-10,0.23,0.04,0.1664384920926590,0.0375000000625,0.0736111111194444,0.09783333337083330
2018-12-06,0.5314285714285720,1E-10,0.105,0.422,0.2000496031954370,0.03916666672083330,0.09368055556388890,0.08508333337916670
2018-12-07,0.145,1E-10,0.2183333333333330,0.142,0.22060515874265900,0.03937500005416670,0.11625000000416700,0.07591666671666670
2018-12-08,0.045,0.21,0.0616666666666666,0.06,0.23491071428988100,0.03916666672500000,0.11819444444444400,0.06750000005
2018-12-09,0.1,0.21,0.0233333333333333,1E-10,0.23980654761904800,0.039583333387500000,0.11527777777777800,0.06516666671250000
2018-12-10,0.015,0.01,0.0033333333333333,1E-10,0.2110565476190480,0.04083333337916670,0.11013888889305600,0.07825000003750000
2018-12-11,0.3566666666666670,0.03,0.0133333333333333,1E-10,0.1820982142857140,0.04166666670833330,0.11243055556388900,0.08875000003333330
2018-12-12,0.45,0.01,0.5316666666666670,1E-10,0.1521428571470240,0.04166666670833330,0.11229166667500000,0.0697500000375
2018-12-13,0.0433333333333333,1E-10,0.02,0.054,0.12687500000833300,0.04208333337083330,0.10090277778611100,0.046333333375000000
2018-12-14,0.3,1E-10,0.0366666666666666,0.05,0.14000000000833300,0.0337500000375,0.092291666675,0.040000000041666700
2018-12-15,0.015,0.01,0.065,0.028,0.15208333334583300,0.016250000045833300,0.09069444445277770,0.0532500000375
2018-12-16,0.0775,0.02,1E-10,0.286,0.14729166668750000,0.007083333387500000,0.09569444445277780,0.06716666669583330
2018-12-17,0.0125,1E-10,0.3116666666666670,0.006,0.13944444446944400,0.006250000058333330,0.1013888888972220,0.06733333335833330
2018-12-18,1E-10,1E-10,0.02,1E-10,0.11680555558055600,0.009583333391666670,0.08208333334166670,0.06833333335416670
2018-12-19,0.07,0.01,0.03,0.002,0.0995833333625,0.015000000054166700,0.062222222230555500,0.06733333335
2018-12-20,0.435,1E-10,0.0433333333333333,0.048,0.08611111114444450,0.016666666716666700,0.060833333341666600,0.08175000001666670
2018-12-21,1E-10,1E-10,0.0033333333333333,0.33,0.0802777778111111,0.016250000054166700,0.05881944445277780,0.10308333335
2018-12-22,1E-10,1E-10,0.1433333333333330,0.004,0.09392361114444450,0.015000000062500000,0.05875000000416670,0.10566666668333300
2018-12-23,0.1833333333333330,0.02,0.01,1E-10,0.11017361114444400,0.014166666733333300,0.04756944444444440,0.10316666668333300
2018-12-24,0.08,0.1,0.0716666666666666,0.024,0.11944444447361100,0.0187500000625,0.03583333333333330,0.10300000001666700
2018-12-25,1E-10,0.04,0.0033333333333333,0.006,0.11736111114027800,0.022916666729166700,0.03840277777777780,0.12033333335000000
2018-12-26,0.02,1E-10,0.02,0.444,0.09631944448194440,0.022500000066666700,0.039166666666666600,0.13616666668333300
2018-12-27,0.155,1E-10,0.0333333333333333,0.146,0.0781944444861111,0.02250000006666670,0.03833333333333330,0.12708333335000000
2018-12-28,0.265,1E-10,0.03,0.2300000000000000,0.0781944444861111,0.02291666672916670,0.03263888889305550,0.12291666668333300
2018-12-29,0.215,1E-10,0.0133333333333333,0.002,0.07055555560138890,0.023333333391666700,0.026250000012500000,0.12633333335
2018-12-30,0.02,0.11,0.0366666666666666,1E-10,0.059583333387500000,0.019166666729166700,0.023263888905555500,0.13408333335
2018-12-31,1E-10,1E-10,0.075,0.418,0.05875000005416670,0.013333333404166700,0.02222222223888890,0.14158333335416700
2019-01-01,1E-10,1E-10,0.0166666666666666,0.012,0.06041666672083330,0.011666666741666700,0.02472222223888890,0.12766666669166700
2019-01-02,1E-10,1E-10,0.01,0.148,0.053125000062500000,0.013750000070833300,0.024305555576388900,0.10933333335833300
2019-01-03,1E-10,0.01,1E-10,0.086,0.04062500006666670,0.015833333400000000,0.022222222247222200,0.09558333335833330
2019-01-04,1E-10,0.02,1E-10,1E-10,0.025625000070833300,0.015833333400000000,0.02125000002500000,0.08641666669583330
2019-01-05,1E-10,1E-10,0.01,0.21,0.015833333412500000,0.011250000070833300,0.022013888913888900,0.09333333336250000
2019-01-06,0.06,1E-10,0.04,1E-10,0.02491666674583330,0.006666666741666670,0.02243055558055550,0.09000000002500000
2019-01-07,1E-10,1E-10,0.0433333333333333,0.116,0.039138888959722200,0.006666666741666670,0.022222222247222200,0.07916666669583330
2019-01-08,1E-10,0.05,1E-10,0.034,0.04677777784027780,0.006666666741666670,0.022361111136111100,0.08083333336666670
2019-01-09,0.12,1E-10,0.0133333333333333,0.012,0.05011111116944440,0.006250000079166670,0.022083333358333300,0.08400000003333330
2019-01-10,1E-10,1E-10,0.0066666666666666,1E-10,0.052055555609722200,0.0050000000875000000,0.02388888890972220,0.09325000002916660
2019-01-11,1E-10,1E-10,0.0616666666666666,0.168,0.05400000005000000,0.004166666758333330,0.026388888905555500,0.10050000002500000
2019-01-12,0.238,1E-10,0.06,0.1700000000000000,0.05150000005416670,0.004166666758333330,0.027083333350000000,0.10058333335416700
2019-01-13,0.1033333333333330,1E-10,0.0266666666666666,1E-10,0.049000000058333300,0.004166666758333330,0.026111111127777700,0.09958333335
2019-01-14,0.08,1E-10,0.0033333333333333,0.2,0.05066666672083330,0.0020833334291666700,0.0270833333458333,0.10341666668333300
2019-01-15,1E-10,1E-10,1E-10,0.11,0.04733333338750000,1E-10,0.029444444452777700,0.10883333335416700
2019-01-16,0.0466666666666666,1E-10,0.0433333333333333,0.198,0.04275000005416670,1E-10,0.029583333345833300,0.10933333335416700
2019-01-17,1E-10,1E-10,0.0266666666666666,0.186,0.04316666671666670,1E-10,0.026736111131944400,0.10491666668333300
2019-01-18,1E-10,1E-10,0.04,0.026,0.03325000005416670,1E-10,0.023472222247222200,0.10441666668333300
2019-01-19,1E-10,1E-10,0.02,0.0659999999999999,0.0452777778361111,1E-10,0.023819444469444400,0.10933333335000000
2019-01-20,0.04,1E-10,0.0466666666666666,0.176,0.06409722228055560,1E-10,0.027708333358333300,0.10125000001666700
2019-01-21,1E-10,1E-10,0.0233333333333333,1E-10,0.06097222228055560,1E-10,0.033819444465277700,0.08858333335416670
2019-01-22,0.01,1E-10,1E-10,0.024,0.05972222228055560,1E-10,0.03569444446111110,0.07841666669166670
2019-01-23,1E-10,1E-10,1E-10,0.038,0.05847222228055560,1E-10,0.03472222223888890,0.06700000002500000
2019-01-24,1E-10,1E-10,0.0433333333333333,0.288,0.05847222228055560,1E-10,0.033472222243055500,0.060166666691666700
2019-01-25,0.63,1E-10,0.0516666666666666,1E-10,0.07232638894305550,1E-10,0.03361111113611110,0.06491666669166670
2019-01-26,0.005,1E-10,0.0716666666666666,0.006,0.09013888893888890,1E-10,0.05284722224722220,0.06341666669166670
2019-01-27,1E-10,1E-10,0.0783333333333333,1E-10,0.09430555560138890,1E-10,0.06972222224722220,0.07058333335416670
2019-01-28,0.0166666666666666,1E-10,0.01,0.064,0.11460648152314800,1E-10,0.06930555557638890,0.08783333335000000
2019-01-29,1E-10,1E-10,0.0366666666666666,0.046,0.1438657407782410,1E-10,0.07659722223472220,0.09150000001666670
2019-01-30,1E-10,1E-10,1E-10,0.002,0.1530324074407410,1E-10,0.08263888889722220,0.08450000001666670
2019-01-31,0.3325000000000000,1E-10,0.0633333333333333,0.204,0.12678240744490700,1E-10,0.0829861111194444,0.08191666667916670
2019-02-01,0.135,1E-10,0.465,0.002,0.1041782407824070,1E-10,0.08826388889722220,0.09300000000833330
2019-02-02,0.005,1E-10,0.01,0.346,0.10935185188935200,1E-10,0.0904861111194444,0.10191666667083300
2019-02-03,0.4922222222222220,1E-10,0.0033333333333333,0.092,0.1314351852185190,0.0016666667625,0.08888888889722220,0.10541666666666700
2019-02-04,0.22,1E-10,0.1716666666666670,0.058,0.1578240741032410,0.0037500000875000000,0.08847222223055550,0.106
2019-02-05,1E-10,1E-10,0.0166666666666666,0.1,0.1761574074282410,0.00416666675,0.08861111111527780,0.10983333333333300
2019-02-06,1E-10,1E-10,0.0866666666666666,0.126,0.17480324076157400,0.005000000079166670,0.08652777778194440,0.11341666666666700
2019-02-07,0.0925,1E-10,0.1633333333333330,0.146,0.16157407409907400,0.005833333408333330,0.06479166667500000,0.11466666666666700
2019-02-08,0.0366666666666666,1E-10,0.04,0.074,0.16449074076574100,0.006250000070833330,0.04625000000833330,0.11925000000000000
2019-02-09,0.51,0.04,0.01,0.074,0.1481898148398150,0.006666666733333330,0.046944444452777700,0.12016666666666700
2019-02-10,0.14,0.01,0.0266666666666666,0.05,0.1245972222472220,0.006666666733333330,0.041180555563888800,0.11625000000000000
2019-02-11,0.3,1E-10,0.0133333333333333,0.09,0.11959722224722200,0.007083333395833330,0.03472222223055550,0.11158333333333300
2019-02-12,1E-10,0.02,1E-10,0.202,0.11959722224722200,0.03541666672083330,0.030694444452777700,0.10416666666666700
2019-02-13,0.15,1E-10,0.0066666666666666,0.0339999999999999,0.1337060185435190,0.06437500004583330,0.02340277778611110,0.09591666666666670
2019-02-14,0.06,0.01,0.0233333333333333,0.424,0.151287037062037,0.06541666670833330,0.028888888897222200,0.09466666666666660
2019-02-15,0.046,1E-10,0.0066666666666666,0.036,0.1335092592884260,0.15229166670833300,0.03888888889722220,0.09591666666666660
2019-02-16,0.1,1E-10,0.03,0.02,0.10642592596342600,0.24000000004166700,0.03847222223472220,0.09600000000000000
2019-02-17,1E-10,0.01,0.0033333333333333,0.026,0.08892592596759260,0.2687500000375,0.03694444446111110,0.09791666666666660
2019-02-18,1E-10,0.67,0.0033333333333333,0.022,0.07725925930092590,0.29875000003333300,0.036805555568055500,0.09483333333333330
2019-02-19,0.4311111111111110,0.025,0.0716666666666666,0.052,0.07100925930509260,0.3020833333625,0.036805555568055500,0.08991666667083330
2019-02-20,0.12,1E-10,0.2633333333333330,0.1380000000000000,0.06225925931342590,0.303750000025,0.03611111112777770,0.07083333334583330
2019-02-21,1E-10,2.125,0.0266666666666666,0.04,0.06284259265092590,0.3050000000208330,0.03555555557222220,0.05191666668333330
2019-02-22,1E-10,0.03,1E-10,0.086,0.06248842598425930,0.30583333335,0.043402777794444400,0.05033333335000000
2019-02-23,0.02,0.67,0.0033333333333333,0.1,0.05905092598425930,0.3054166666875,0.06319444446111110,0.049833333350000000
2019-02-24,1E-10,0.07,0.0066666666666666,0.118,0.05905092598425930,0.286250000025,0.07486111113194440,0.06250000001666670
2019-02-25,1E-10,0.03,1E-10,1E-10,0.04108796302546300,0.28520833335833300,0.07395833335833330,0.07783333335000000
2019-02-26,1E-10,0.02,0.0133333333333333,1E-10,0.01812500007083330,0.33625000002083300,0.0790972222472222,0.07700000001666660
2019-02-27,0.12,0.02,0.0033333333333333,0.006,0.013125000075,0.28770833335000000,0.08909722224722220,0.07241666668333330
2019-02-28,0.0175,1E-10,0.2216666666666670,0.012,0.018854166737500000,0.20916666668333300,0.09333333335416660,0.07891666668333330
2019-03-01,1E-10,1E-10,0.2866666666666670,0.022,0.029166666733333300,0.21666666668333300,0.11000000001666700,0.08250000002083330
2019-03-02,1E-10,0.22,1E-10,0.3300000000000000,0.03375000006666670,0.23875000001666700,0.13284722223888900,0.07366666669166670
2019-03-03,1E-10,0.45,0.0533333333333333,0.112,0.03375000006666670,0.3275000000166670,0.13916666668333300,0.07533333335416660
2019-03-04,1E-10,0.8,0.405,0.0579999999999999,0.05958333339583330,0.4016666666833330,0.14243055557222200,0.0870833333458333
2019-03-05,1E-10,0.16,0.125,0.01,0.09194444450277780,0.4100000000166670,0.1861805555722220,0.09225000001250000
2019-03-06,0.1375000000000000,0.11,0.0033333333333333,0.272,0.10274305561388900,0.41500000001666700,0.22305555557222200,0.09233333335000000
2019-03-07,0.13,0.77,0.4000000000000000,1E-10,0.10861111116527800,0.42375000001250000,0.2102777777944440,0.1101666666833330
2019-03-08,1E-10,0.5,0.1583333333333330,0.006,0.11020833338333300,0.43166666667500000,0.2018055555680560,0.11658333335000000
2019-03-09,1E-10,1.73,1E-10,0.152,0.11062500004583300,0.41500000000833300,0.2011111111194440,0.10408333335
2019-03-10,0.62,0.1,0.0916666666666666,0.13,0.11629166670416700,0.36583333334583300,0.18493055556388900,0.10025000002083300
2019-03-11,0.2766666666666670,0.14,0.975,1E-10,0.12387500002916700,0.32583333335416700,0.1659027777861110,0.09741666669583330
2019-03-12,0.12,1E-10,0.135,0.02,0.1204791666958330,0.31458333336250000,0.16291666667500000,0.08566666670416670
2019-03-13,0.0383333333333333,0.21,0.0666666666666666,0.442,0.10933333337083300,0.27791666670416700,0.14902777778611100,0.074333333375
2019-03-14,1E-10,0.2,0.0166666666666666,0.064,0.10391666670833300,0.22875000004166700,0.12756944445277800,0.07475000004166670
2019-03-15,0.01,0.07,0.02,0.078,0.12838095241845200,0.140833333375,0.12375000000416700,0.075083333375
2019-03-16,0.126,1E-10,0.05,1E-10,0.12701190479940500,0.08104166670833340,0.12354166666666700,0.07625000004166670
2019-03-17,0.056,1E-10,0.0233333333333333,1E-10,0.09798412702579360,0.08812500004166670,0.08333333333333330,0.07783333337083330
2019-03-18,1E-10,1E-10,0.0333333333333333,1E-10,0.09458134924801590,0.0937500000375,0.04062500000000000,0.08141666670000000
2019-03-19,1E-10,1E-10,0.0366666666666666,1E-10,0.09277579369662700,0.10166666670000000,0.033055555555555500,0.06641666670000000
2019-03-20,1E-10,0.09,0.0066666666666666,0.016,0.09117857147857140,0.09166666670416670,0.030000000004166600,0.0455000000375
2019-03-21,0.5871428571428570,0.03,0.06,0.15,0.09076190481607140,0.0804166667125,0.030000000008333300,0.04025000004166670
2019-03-22,1E-10,0.365,0.0266666666666666,0.16,0.09120634926468250,0.07750000005000000,0.034791666675000000,0.037750000037500000
2019-03-23,0.2,0.045,0.075,0.008,0.10994246037579400,0.10125000004583300,0.03819444445277770,0.042166666695833300
2019-03-24,0.115,0.23,0.01,0.098,0.13245287703829400,0.12500000004166700,0.0362500000083333,0.04858333335416670
2019-03-25,1E-10,0.17,0.01,0.004,0.1424216270299600,0.13041666670416700,0.043194444452777700,0.05116666667916670
2019-03-26,1E-10,1E-10,1E-10,1E-10,0.1496299603549600,0.13208333337083300,0.0525000000083333,0.0510000000125
2019-03-27,1E-10,1E-10,0.0366666666666666,0.016,0.13370734130317500,0.12708333337916700,0.0550000000083333,0.04408333335416670
2019-03-28,0.1466666666666670,1E-10,0.1483333333333330,0.002,0.12757638891805600,0.11395833338333300,0.0562500000083333,0.03133333335833330
2019-03-29,0.485,0.57,0.0066666666666666,0.104,0.13090972225138900,0.10312500005,0.052986111123611100,0.027083333358333300
2019-03-30,0.11125,1E-10,0.0033333333333333,0.05,0.11778472225972200,0.0945833333875,0.04944444446527780,0.02691666669166670
2019-03-31,0.128,0.13,0.2333333333333330,0.012,0.11299305559722200,0.07791666672916670,0.04972222224722220,0.033000000025
2019-04-01,0.045,1E-10,0.0333333333333333,1E-10,0.11632638892638900,0.0708333334,0.05041666669166660,0.04283333335416670
2019-04-02,0.16,1E-10,0.0933333333333333,1E-10,0.1236180555847220,0.07166666672916670,0.05736111113611110,0.04566666668333330
2019-04-03,0.28,0.08,0.0233333333333333,0.004,0.12146527780694400,0.07875000005416670,0.060208333358333300,0.04733333335
2019-04-04,1E-10,0.07,1E-10,0.062,0.13592708336666700,0.06750000005,0.07000000002500000,0.04491666668333330
2019-04-05,1E-10,1E-10,1E-10,0.04,0.15280208336666700,0.05354166671250000,0.10256944446944400,0.043500000016666700
2019-04-06,1E-10,1E-10,0.0266666666666666,0.208,0.14377083337083300,0.09083333337500000,0.11152777780694400,0.050583333350000000
2019-04-07,0.08,1E-10,1E-10,0.032,0.13656250004583300,0.1408333333708330,0.10041666670416700,0.07141666667916670
2019-04-08,0.095,0.02,0.2033333333333330,0.052,0.12913194449444400,0.1608333333625,0.0951388889347222,0.09016666667083330
2019-04-09,1E-10,0.15,0.0499999999999999,0.006,0.11368055560555600,0.19541666669166700,0.1048611111611110,0.10183333333333300
2019-04-10,0.97875,0.15,0.34,0.0419999999999999,0.10378472227222200,0.27500000002500000,0.1232638889347220,0.1070833333375
2019-04-11,0.0225,0.085,0.4516666666666670,0.078,0.1046180556013890,0.3391666666875,0.1280555555972220,0.10975000000833300
2019-04-12,1E-10,0.94,1E-10,0.154,0.10545138893055600,0.40500000001250000,0.13048611115277800,0.11225000000833300
2019-04-13,1E-10,0.39,1E-10,0.358,0.10232638893055600,0.5250000000041670,0.13347222225972200,0.10825000000833300
2019-04-14,0.0266666666666666,0.09,1E-10,0.092,0.09524305560138890,0.6339583333333330,0.12555555559305600,0.11066666667500000
2019-04-15,0.0425,0.82,0.35,0.192,0.09295138893472220,0.6679166666666670,0.11500000004583300,0.12091666667500000
2019-04-16,1E-10,1.24,0.1150000000000000,1E-10,0.053836805601388900,0.70625,0.09875000005416670,0.12941666667500000
2019-04-17,0.02,0.37,1E-10,0.166,0.043368055605555500,0.7964583333333330,0.06576388895138890,0.13891666667500000
2019-04-18,1E-10,1.21,0.085,0.142,0.0907638889347222,0.8206250000000000,0.05229166672916670,0.14933333334166700
2019-04-19,0.005,1.67,0.0133333333333333,0.002,0.10927579368829400,0.7883333333333330,0.06611111116527780,0.137666666675
2019-04-20,1E-10,0.965,1E-10,0.1400000000000000,0.13058283733492100,0.815,0.07895833337916670,0.12816666667500000
2019-04-21,0.04,0.02,1E-10,0.1640000000000000,0.1496071428904760,0.8612500000000000,0.0780555555972222,0.13708333334166700
2019-04-22,1E-10,1.2,1E-10,0.088,0.14916964288631000,0.8191666666708330,0.06881944448611110,0.14108333333750000
2019-04-23,0.75,1.2,1E-10,0.26,0.1523988095488100,0.7520833333458330,0.06541666670416670,0.1445
2019-04-24,0.41,0.405,0.1283333333333330,0.222,0.18437797621131000,0.7279166666833330,0.09347222225555550,0.1535833333333330
2019-04-25,0.0342857142857142,0.15,0.2033333333333330,0.01,0.21333630954464300,0.6495833333541670,0.13243055558888900,0.17541666666666700
2019-04-26,0.5037500000000000,0.97,0.105,0.212,0.2131279762154760,0.5585416666916670,0.15159722225138900,0.19550000000000000
2019-04-27,0.022,1.05,0.2233333333333330,0.286,0.2114613095529760,0.5362500000291670,0.16111111113194400,0.19350000000000000
2019-04-28,0.01,1E-10,0.02,0.002,0.2097946428904760,0.5170833333666670,0.16291666668333300,0.18508333333333300
2019-04-29,0.0875,1E-10,0.0133333333333333,0.246,0.17854464289464300,0.4641666667,0.16291666668333300,0.18283333333333300
2019-04-30,0.7000000000000000,1.0,0.745,0.28,0.1313224206765870,0.41645833336666700,0.15756944446527800,0.1745
2019-05-01,1E-10,1E-10,0.2883333333333330,0.388,0.11392162702996000,0.4116666667,0.15777777780277800,0.17441666666666700
2019-05-02,1E-10,0.45,0.185,0.236,0.09150347227638890,0.3979166667,0.15979166669166700,0.19150000000000000
2019-05-03,1E-10,1E-10,0.0433333333333333,0.02,0.06959722228472220,0.3504166667,0.1469444444736110,0.18970833333333300
2019-05-04,1E-10,0.76,1E-10,0.03,0.06826388895972220,0.3250000000333330,0.13680555559305600,0.18041666666666700
2019-05-05,1E-10,0.37,1E-10,0.264,0.06420138896805560,0.32500000003333300,0.1354166667125,0.189
2019-05-06,0.0266666666666666,0.09,1E-10,0.018,0.03138888897638890,0.28958333336666700,0.10381944449861100,0.19641666666666700
2019-05-07,1E-10,0.35,0.3366666666666670,0.212,0.0022222223138888800,0.25416666670000000,0.06076388895138890,0.1860833333333330
2019-05-08,1E-10,0.44,0.02,0.4200000000000000,0.0022222223138888800,0.23541666670416700,0.04104166673750000,0.16841666666666700
2019-05-09,1E-10,0.44,1E-10,0.035,0.002222222313888880,0.2291666667041670,0.03798611118611110,0.1603333333333330
2019-05-10,1E-10,1E-10,1E-10,0.03,0.002222222313888880,0.2129166667,0.0426388889638889,0.16450000000000000
2019-05-11,1E-10,1E-10,1E-10,0.424,0.002222222313888880,0.19187500003333300,0.0426388889638889,0.16116666666666700
2019-05-12,1E-10,0.15,1E-10,0.28,0.0472569445361111,0.21958333336666700,0.044027777848611100,0.15875000000000000
2019-05-13,1E-10,1E-10,1E-10,0.1400000000000000,0.09805555564305560,0.22583333336666700,0.031527777844444400,0.16091666666666700
2019-05-14,1E-10,1E-10,1E-10,0.06,0.11993055563472200,0.19520833336666700,0.016805555626388900,0.14866666666666700
2019-05-15,1E-10,0.3,0.155,0.002,0.13604166674166700,0.16020833336666700,0.07097222229305560,0.14112500000000000
2019-05-16,1E-10,0.07,1E-10,0.148,0.13604166674166700,0.1716666666958330,0.14319444450694400,0.14141666666666700
2019-05-17,1E-10,0.5550000000000000,1E-10,0.066,0.13604166674166700,0.3262500000208330,0.160416666725,0.12716666666666700
2019-05-18,1.1075,0.57,0.0333333333333333,0.158,0.13604166674166700,0.4454166666833330,0.160416666725,0.10291666666666700
2019-05-19,0.1383333333333330,0.02,0.0033333333333333,0.124,0.13604166674166700,0.46479166667916700,0.160416666725,0.08633333333750000
2019-05-20,0.3866666666666670,0.035,1E-10,0.214,0.13604166674166700,0.5368750000041670,0.160416666725,0.08550000000833330
2019-05-21,1E-10,0.005,1.32,0.06,0.15497685192268500,0.6002083333333330,0.1539583333958330,0.10108333334166700
2019-05-22,1E-10,0.71,0.4133333333333330,0.012,0.182037037099537,0.6727083333333330,0.1529861111736110,0.11591666667500000
2019-05-23,1E-10,3.0,1E-10,0.1,0.19016203709537000,0.7197916666666670,0.18215277783194400,0.126166666675
2019-05-24,1E-10,0.01,1E-10,0.022,0.1440162037662040,0.7016666666666670,0.2048611111611110,0.13458333334166700
2019-05-25,1E-10,0.605,1E-10,1E-10,0.09318981488148150,0.7016666666666670,0.20416666671666700,0.13250000000833300
2019-05-26,1E-10,1.125,1E-10,0.18,0.07239814821898150,0.743125,0.20583333337916700,0.132166666675
2019-05-27,0.4544444444444440,0.6950000000000000,1E-10,0.256,0.05628703711203700,0.7812500000000000,0.15291666670833300,0.141166666675
2019-05-28,0.195,1.415,0.1316666666666670,0.25,0.05628703711203700,0.7579166666666670,0.08138888893472220,0.14625000000833300
2019-05-29,1E-10,0.34,0.5683333333333330,0.21,0.05628703711203700,0.6379166666666670,0.06416666671666670,0.143666666675
2019-05-30,1E-10,0.35,0.01,0.216,0.05628703711203700,0.5566666666666670,0.06444444449027780,0.14358333334166700
2019-05-31,0.026,0.24,0.01,0.016,0.05628703711203700,0.5945833333333340,0.06777777781527780,0.14833333333750000
2019-06-01,1E-10,0.81,0.0333333333333333,0.314,0.1309894180602510,0.5760416666708340,0.07902777780694440,0.1440833333333330
2019-06-02,1E-10,0.145,0.0166666666666666,0.176,0.18967328048994700,0.5018750000083330,0.11993055557638900,0.12791666666666700
2019-06-03,1E-10,0.01,1E-10,0.018,0.1655297619755950,0.4156250000125000,0.15090277779444400,0.10791666666666700
2019-06-04,1E-10,0.82,1E-10,0.032,0.16692857149940500,0.45333333335,0.13409722223888900,0.09425000000000000
2019-06-05,1E-10,0.24,0.0066666666666666,0.088,0.17770238101488100,0.5841666666833330,0.14333333335000000,0.08541666666666670
2019-06-06,1E-10,1.285,0.0733333333333333,0.048,0.1778690476815480,0.6191666666833330,0.16847222223888900,0.08533333333333330
