Date,KOR,CHN,JPY,USA,KOR_Seasonal_Adjusted_Trend,CHN_Seasonal_Adjusted_Trend,JPY_Seasonal_Adjusted_Trend,USA_Seasonal_Adjusted_Trend,KOR_Seasonal_Adjusted_Trend_Daily_Return,USA_Seasonal_Adjusted_Trend_Daily_Return,JPY_Seasonal_Adjusted_Trend_Daily_Return,CHN_Seasonal_Adjusted_Trend_Daily_Return
2019-01-22,0.01,1e-10,1e-10,0.024,0.0597222222805556,1e-10,0.0356944444611111,0.0784166666916667,-0.020501138932550123,-0.11476952015174735,0.05544147828207091,0.0
2019-01-23,1e-10,1e-10,1e-10,0.038,0.0584722222805556,1e-10,0.0347222222388889,0.067000000025,-0.020930232537696103,-0.14558979804072625,-0.027237354072884634,0.0
2019-01-24,1e-10,1e-10,0.0433333333333333,0.288,0.0584722222805556,1e-10,0.0334722222430555,0.0601666666916667,0.0,-0.10199004971318737,-0.03599999986272184,0.0
2019-01-25,0.63,1e-10,0.0516666666666666,1e-10,0.0723263889430555,1e-10,0.0336111111361111,0.0649166666916667,0.23693586667573907,0.0789473683882489,0.004149377715261027,0.0
2019-01-26,0.005,1e-10,0.0716666666666666,0.006,0.0901388889388889,1e-10,0.0528472222472222,0.0634166666916667,0.24627940446270102,-0.02310654684604352,0.5723140491610885,0.0
2019-01-27,1e-10,1e-10,0.0783333333333333,1e-10,0.0943055556013889,1e-10,0.0697222222472222,0.0705833333541667,0.0462249614073329,0.11300919831287382,0.31931668841661764,0.0
2019-01-28,0.0166666666666666,1e-10,0.01,0.064,0.114606481523148,1e-10,0.0693055555763889,0.08783333335,0.2152675501702903,0.2443919715335321,-0.005976095675147564,0.0
2019-01-29,1e-10,1e-10,0.0366666666666666,0.046,0.143865740778241,1e-10,0.0765972222347222,0.0915000000166667,0.25530195907099085,0.041745730542363635,0.10521042068981612,0.0
2019-01-30,1e-10,1e-10,1e-10,0.002,0.153032407440741,1e-10,0.0826388888972222,0.0845000000166667,0.06371681411372143,-0.07650273222650217,0.0788757932237556,0.0
2019-01-31,0.3325,1e-10,0.0633333333333333,0.204,0.126782407444907,1e-10,0.0829861111194444,0.0819166666791667,-0.1715322945958282,-0.030571992153733407,0.0042016806718447874,0.0
2019-02-01,0.135,1e-10,0.465,0.002,0.104178240782407,1e-10,0.0882638888972222,0.0930000000083333,-0.17829103515266964,0.1353001016578883,0.06359832635344653,0.0
2019-02-02,0.005,1e-10,0.01,0.346,0.109351851889352,1e-10,0.0904861111194444,0.101916666670833,0.04966114870139626,0.09587813614731955,0.025177025961430788,0.0
2019-02-03,0.492222222222222,1e-10,0.0033333333333333,0.092,0.131435185218519,0.0016666667625,0.0888888888972222,0.105416666666667,0.20194750200949585,0.034341782459763825,-0.01765157329077638,16666666.625
2019-02-04,0.22,1e-10,0.171666666666667,0.058,0.157824074103241,0.0037500000875,0.0884722222305555,0.106,0.20077492066411962,0.005533596837941301,-0.004687499999560973,1.2499999231250043
2019-02-05,1e-10,1e-10,0.0166666666666666,0.1,0.176157407428241,0.00416666675,0.0886111111152778,0.109833333333333,0.11616309760833565,0.036163522012575555,0.0015698586654731006,0.11111110740740737
2019-02-06,1e-10,1e-10,0.0866666666666666,0.126,0.174803240761574,0.0050000000791666,0.0865277777819444,0.113416666666667,-0.007687253612758904,0.03262518968134143,-0.02351097178572903,0.199999994999984
2019-02-07,0.0925,1e-10,0.163333333333333,0.146,0.161574074099074,0.0058333334083333,0.064791666675,0.114666666666667,-0.07568032837871774,0.01102130786186617,-0.2512038522671969,0.16666666319445356
2019-02-08,0.0366666666666666,1e-10,0.04,0.074,0.164490740765741,0.0062500000708333,0.0462500000083333,0.11925,0.018051575928440977,0.039970930232555046,-0.28617363340370805,0.07142856979591872
2019-02-09,0.51,0.04,0.01,0.074,0.148189814839815,0.0066666667333333,0.0469444444527777,0.120166666666667,-0.09909935264466296,0.007686932215237086,0.01501501501230873,0.06666666524444498
2019-02-10,0.14,0.01,0.0266666666666666,0.05,0.124597222247222,0.0066666667333333,0.0411805555638888,0.11625,-0.1592052235040261,-0.0325936199722634,-0.1227810650669624,0.0
2019-02-11,0.3,1e-10,0.0133333333333333,0.09,0.119597222247222,0.0070833333958333,0.0347222222305555,0.111583333333333,-0.040129305532021875,-0.040143369175630106,-0.15682967956354144,0.06249999875000034
2019-02-12,1e-10,0.02,1e-10,0.202,0.119597222247222,0.0354166667208333,0.0306944444527777,0.104166666666667,0.0,-0.06646751306944909,-0.11599999997216093,3.999999963529431
2019-02-13,0.15,1e-10,0.0066666666666666,0.0339999999999999,0.133706018543519,0.0643750000458333,0.0234027777861111,0.0959166666666667,0.11796926409488329,-0.0792000000000026,-0.23755656102147626,0.8176470573377168
2019-02-14,0.06,0.01,0.0233333333333333,0.424,0.151287037062037,0.0654166667083333,0.0288888888972222,0.0946666666666666,0.13149010575612707,-0.013032145960035879,0.23442136490168952,0.016181229697217248
2019-02-15,0.046,1e-10,0.0066666666666666,0.036,0.133509259288426,0.152291666708333,0.0388888888972222,0.0959166666666666,-0.11751025149842165,0.013204225352112742,0.34615384605399435,1.3280254768611264
2019-02-16,0.1,1e-10,0.03,0.02,0.106425925963426,0.240000000041667,0.0384722222347222,0.096,-0.2028573409016574,0.0008688097306697173,-0.010714285604846996,0.5759233924552933
2019-02-17,1e-10,0.01,0.0033333333333333,0.026,0.0889259259675926,0.2687500000375,0.0369444444611111,0.0979166666666666,-0.16443361744249596,0.019965277777777013,-0.039711191214534036,0.11979166662850682
2019-02-18,1e-10,0.67,0.0033333333333333,0.022,0.0772592593009259,0.298750000033333,0.0368055555680555,0.0948333333333333,-0.1311953352154961,-0.03148936170212735,-0.0037593986073277685,0.11162790694566316
2019-02-19,0.431111111111111,0.025,0.0716666666666666,0.052,0.0710092593050926,0.3020833333625,0.0368055555680555,0.0899166666708333,-0.08089645244318833,-0.05184534266256591,0.0,0.011157601100569181
2019-02-20,0.12,1e-10,0.263333333333333,0.138,0.0622592593134259,0.303750000025,0.0361111111277777,0.0708333333458333,-0.12322336660451783,-0.21223354948043405,-0.01886792440868712,0.00551724136498466
2019-02-21,1e-10,2.125,0.0266666666666666,0.04,0.0628425926509259,0.305000000020833,0.0355555555722222,0.0519166666833333,0.009369423021295065,-0.26705882342346043,-0.015384615377513233,0.00411522632339123
2019-02-22,1e-10,0.03,1e-10,0.086,0.0624884259842593,0.30583333335,0.0434027777944444,0.05033333335,-0.0056357742691155455,-0.03049759228555393,0.22070312489654498,0.0027322404233118824
2019-02-23,0.02,0.67,0.0033333333333333,0.1,0.0590509259842593,0.3054166666875,0.0631944444611111,0.04983333335,-0.05501018702032745,-0.009933774831147768,0.45599999982489714,-0.0013623978064652986
2019-02-24,1e-10,0.07,0.0066666666666666,0.118,0.0590509259842593,0.286250000025,0.0748611111319444,0.0625000000166667,0.0,0.25418060192167924,0.1846153846326284,-0.06275579807211762
2019-02-25,1e-10,0.03,1e-10,1e-10,0.041087963025463,0.285208333358333,0.0739583333583333,0.07783333335,-0.30419443318441,0.24533333326791062,-0.012059369143211485,-0.003639010188911884
2019-02-26,1e-10,0.02,0.0133333333333333,1e-10,0.0181250000708333,0.336250000020833,0.0790972222472222,0.0770000000166666,-0.558873238383687,-0.01070663811334005,0.06948356805163014,0.1789627465000181
2019-02-27,0.12,0.02,0.0033333333333333,0.006,0.013125000075,0.28770833335,0.0890972222472222,0.0724166666833333,-0.27586206765754917,-0.059523809510925174,0.1264266900390576,-0.14436183395635838
2019-02-28,0.0175,1e-10,0.221666666666667,0.012,0.0188541667375,0.209166666683333,0.0933333333541666,0.0789166666833333,0.43650793369614505,0.08975834290224216,0.047544816775435095,-0.272990586515686
2019-03-01,1e-10,1e-10,0.286666666666667,0.022,0.0291666667333333,0.216666666683333,0.110000000016667,0.0825000000208333,0.5469613236909723,0.04540654703370506,0.17857142848693042,0.0358565737023222
2019-03-02,1e-10,0.22,1e-10,0.33,0.0337500000666667,0.238750000016667,0.132847222238889,0.0736666666916667,0.1571428567836759,-0.10707070699316312,0.2077020201705475,0.10192307691523994
2019-03-03,1e-10,0.45,0.0533333333333333,0.112,0.0337500000666667,0.327500000016667,0.139166666683333,0.0753333333541666,0.0,0.0226244343248998,0.04756926293182273,0.37172774866514957
2019-03-04,1e-10,0.8,0.405,0.0579999999999999,0.0595833333958333,0.401666666683333,0.142430555572222,0.0870833333458333,0.7654320971300077,0.15597345117368056,0.023453093809567394,0.22646310431417271
2019-03-05,1e-10,0.16,0.125,0.01,0.0919444445027778,0.410000000016667,0.186180555572222,0.0922500000125,0.5431235424839045,0.05933014353215382,0.3071672354589374,0.020746887965945815
2019-03-06,0.1375,0.11,0.0033333333333333,0.272,0.102743055613889,0.415000000016667,0.223055555572222,0.09233333335,0.11744712983485317,0.0009033424118016775,0.19806042519674238,0.012195121950723697
2019-03-07,0.13,0.77,0.4,1e-10,0.108611111165278,0.4237500000125,0.210277777794444,0.110166666683333,0.05711388975466436,0.19314079418896002,-0.05728518056857257,0.021084337338509895
2019-03-08,1e-10,0.5,0.158333333333333,0.006,0.110208333383333,0.431666666675,0.201805555568056,0.11658333335,0.014705882307238793,0.05824508319845334,-0.04029062088848023,0.01868239920298853
2019-03-09,1e-10,1.73,1e-10,0.152,0.110625000045833,0.415000000008333,0.201111111119444,0.10408333335,0.0037807182969615827,-0.10721944244357118,-0.003441156248930932,-0.03861003860929402
2019-03-10,0.62,0.1,0.0916666666666666,0.13,0.116291666704167,0.365833333345833,0.184930555563889,0.100250000020833,0.05122410536484745,-0.03682946352493055,-0.08045580110163597,-0.11847389556991017
2019-03-11,0.276666666666667,0.14,0.975,1e-10,0.123875000029167,0.325833333354167,0.165902777786111,0.0974166666958333,0.06520960220039806,-0.028262676552727073,-0.10289147577456093,-0.10933940771835804
2019-03-12,0.12,1e-10,0.135,0.02,0.120479166695833,0.3145833333625,0.162916666675,0.0856666667041667,-0.02741338714457664,-0.12061591091341639,-0.017999162828731152,-0.03452685419216672
2019-03-13,0.0383333333333333,0.21,0.0666666666666666,0.442,0.109333333370833,0.277916666704167,0.149027777786111,0.074333333375,-0.09251253665406955,-0.13229571973780863,-0.08525149189674819,-0.11655629135343082
2019-03-14,1e-10,0.2,0.0166666666666666,0.064,0.103916666708333,0.228750000041667,0.127569444452778,0.0747500000416667,-0.04954268287172714,0.005605381162777645,-0.14398881639455574,-0.1769115441890221
2019-03-15,0.01,0.07,0.02,0.078,0.128380952418452,0.140833333375,0.123750000004167,0.075083333375,0.23542215589712745,0.004459308804648954,-0.029940119791184383,-0.38433515475695257
2019-03-16,0.126,1e-10,0.05,1e-10,0.127011904799405,0.0810416667083334,0.123541666666667,0.0762500000416667,-0.010663946584417272,0.01553829077939084,-0.0016835017171150657,-0.4245562128921426
2019-03-17,0.056,1e-10,0.0233333333333333,1e-10,0.0979841270257936,0.0881250000416667,0.0833333333333333,0.0778333333708333,-0.22854375595308285,0.020765027256411717,-0.32546374367622466,0.08740359892678429
2019-03-18,1e-10,1e-10,0.0333333333333333,1e-10,0.0945813492480159,0.0937500000375,0.040625,0.0814166667,-0.03472784706120757,0.0460385438215023,-0.5124999999999997,0.06382978715658116
2019-03-19,1e-10,1e-10,0.0366666666666666,1e-10,0.092775793696627,0.1016666667,0.0330555555555555,0.0664166667,-0.019089974564163503,-0.18423746154176557,-0.18632478632478777,0.08444444436622223
2019-03-20,1e-10,0.09,0.0066666666666666,0.016,0.0911785714785714,0.0916666667041667,0.0300000000041666,0.0455000000375,-0.017215936985443103,-0.31493099099627053,-0.09243697466386602,-0.09836065566447161
2019-03-21,0.587142857142857,0.03,0.06,0.15,0.0907619048160714,0.0804166667125,0.0300000000083333,0.0402500000416667,-0.004569787130279113,-0.11538461519794241,1.388900106036317e-10,-0.12272727258615734
2019-03-22,1e-10,0.365,0.0266666666666666,0.16,0.0912063492646825,0.07750000005,0.034791666675,0.0377500000375,0.004896817111890384,-0.062111801281458434,0.15972222217785603,-0.03626942997932825
2019-03-23,0.2,0.045,0.075,0.008,0.109942460375794,0.101250000045833,0.0381944444527777,0.0421666666958333,0.20542551326924574,0.11699779215750672,0.09780439119413642,0.30645161265174714
2019-03-24,0.115,0.23,0.01,0.098,0.132452877038294,0.125000000041667,0.0362500000083333,0.0485833333541667,0.20474725220408208,0.152173912740593,-0.050909090897982456,0.23456790108724013
2019-03-25,1e-10,0.17,0.01,0.004,0.14242162702996,0.130416666704167,0.0431944444527777,0.0511666666791667,0.07526261576623883,0.053173241658158954,0.1915708811820136,0.04333333328555522
2019-03-26,1e-10,1e-10,1e-10,1e-10,0.14962996035496,0.132083333370833,0.0525000000083333,0.0510000000125,0.05061263148948347,-0.0032573289894329838,0.2154340835597246,0.012779552711975173
2019-03-27,1e-10,1e-10,0.0366666666666666,0.016,0.133707341303175,0.127083333379167,0.0550000000083333,0.0440833333541667,-0.1064133079632752,-0.13562091483604,0.04761904761148905,-0.03785488951606153
2019-03-28,0.146666666666667,1e-10,0.148333333333333,0.002,0.127576388918056,0.113958333383333,0.0562500000083333,0.0313333333583333,-0.04585352102108853,-0.2892249525098194,0.02272727272382924,-0.10327868845456023
2019-03-29,0.485,0.57,0.0066666666666666,0.104,0.130909722251389,0.10312500005,0.0529861111236111,0.0270833333583333,0.026128136731272678,-0.1356382977641184,-0.05802469127535392,-0.09506398533305882
2019-03-30,0.11125,1e-10,0.0033333333333333,0.05,0.117784722259722,0.0945833333875,0.0494444444652778,0.0269166666916667,-0.10025993307405201,-0.006153846148163389,-0.06684141529222554,-0.0828282827477197
2019-03-31,0.128,0.13,0.233333333333333,0.012,0.112993055597222,0.0779166667291667,0.0497222222472222,0.033000000025,-0.04068156353872532,0.22600619174055003,0.005617977609991387,-0.1762114535554733
2019-04-01,0.045,1e-10,0.0333333333333333,1e-10,0.116326388926389,0.0708333334,0.0504166666916666,0.0428333333541667,0.029500337976955615,0.29797979762779403,0.013966480439904227,-0.09090909078269349
2019-04-02,0.16,1e-10,0.0933333333333333,1e-10,0.123618055584722,0.0716666667291667,0.0573611111361111,0.0456666666833333,0.06268282481412846,0.06614785979272808,0.13774104676365595,0.011764705812457255
2019-04-03,0.28,0.08,0.0233333333333333,0.004,0.121465277806944,0.0787500000541667,0.0602083333583333,0.04733333335,-0.01741475197611886,0.036496350351644447,0.04963680385245817,0.09883720909985128
2019-04-04,1e-10,0.07,1e-10,0.062,0.135927083366667,0.06750000005,0.070000000025,0.0449166666833333,0.11906123149620162,-0.05105633801019216,0.16262975771793964,-0.14285714281179185
2019-04-05,1e-10,1e-10,1e-10,0.04,0.152802083366667,0.0535416667125,0.102569444469444,0.0435000000166667,0.12414744421815649,-0.031539888671041294,0.46527777761160083,-0.20679012336534064
2019-04-06,1e-10,1e-10,0.0266666666666666,0.208,0.143770833370833,0.090833333375,0.111527777806944,0.05058333335,-0.05910423337725346,0.16283524897975576,0.0873392011026124,0.6964980538006633
2019-04-07,0.08,1e-10,1e-10,0.032,0.136562500045833,0.140833333370833,0.100416666704167,0.0714166666791667,-0.050137661137480416,0.4118616142794531,-0.09962640089548347,0.550458715297951
2019-04-08,0.095,0.02,0.203333333333333,0.052,0.129131944494444,0.1608333333625,0.0951388889347222,0.0901666666708333,-0.054411390747058364,0.26254375713024225,-0.0525587827466274,0.14201183422254382
2019-04-09,1e-10,0.15,0.0499999999999999,0.006,0.113680555605556,0.195416666691667,0.104861111161111,0.101833333333333,-0.1196558214110438,0.12939001843209508,0.10218978101646248,0.2150259066708522
2019-04-10,0.97875,0.15,0.34,0.0419999999999999,0.103784722272222,0.275000000025,0.123263888934722,0.1070833333375,-0.08704948071920182,0.05155482819149282,0.17549668861830514,0.4072494668988571
2019-04-11,0.0225,0.085,0.451666666666667,0.078,0.104618055601389,0.3391666666875,0.128055555597222,0.109750000008333,0.008029441240698265,0.024902723773347013,0.038873239388362846,0.2333333332969696
2019-04-12,1e-10,0.94,1e-10,0.154,0.105451388930556,0.4050000000125,0.130486111152778,0.112250000008333,0.007965482864087381,0.022779043278452704,0.01898047721725482,0.1941031940667013
2019-04-13,1e-10,0.39,1e-10,0.358,0.102326388930556,0.525000000004167,0.133472222259722,0.108250000008333,-0.029634507726189807,-0.03563474387263299,0.022884512999607587,0.29629629626657605
2019-04-14,0.0266666666666666,0.09,1e-10,0.092,0.0952430556013889,0.633958333333333,0.125555555593056,0.110666666675,-0.06922293851270578,0.0223248652792698,-0.05931321538395484,0.20753968253009725
2019-04-15,0.0425,0.82,0.35,0.192,0.0929513889347222,0.667916666666667,0.115000000045833,0.120916666675,-0.024061246798483538,0.09262048192073657,-0.08407079636870163,0.05356556030233439
2019-04-16,1e-10,1.24,0.115,1e-10,0.0538368056013889,0.70625,0.0987500000541667,0.129416666675,-0.4208068731582123,0.07029634734181278,-0.14130434769730338,0.05739238927011803
2019-04-17,0.02,0.37,1e-10,0.166,0.0433680556055555,0.796458333333333,0.0657638889513889,0.138916666675,-0.19445340188540694,0.0734063103623046,-0.33403656794616854,0.12772861356932097
2019-04-18,1e-10,1.21,0.085,0.142,0.0907638889347222,0.820625,0.0522916667291667,0.149333333341667,1.092874298083478,0.0749850029949044,-0.20485744436708342,0.030342662830238565
2019-04-19,0.005,1.67,0.0133333333333333,0.002,0.109275793688294,0.788333333333333,0.0661111111652778,0.137666666675,0.20395671638624524,-0.07812499999564249,0.26427622794442396,-0.039350088855039766
2019-04-20,1e-10,0.965,1e-10,0.14,0.130582837334921,0.815,0.0789583333791667,0.128166666675,0.19498411246872016,-0.06900726391834078,0.19432773080716848,0.03382663847780165
2019-04-21,0.04,0.02,1e-10,0.164,0.149607142890476,0.86125,0.0780555555972222,0.137083333341667,0.14568764122318134,0.06957087125685746,-0.011433597231710335,0.05674846625766872
2019-04-22,1e-10,1.2,1e-10,0.088,0.14916964288631,0.819166666670833,0.0688194444861111,0.1410833333375,-0.0029243256418999275,0.02917933127481942,-0.11832740207206704,-0.04886308659409799
2019-04-23,0.75,1.2,1e-10,0.26,0.15239880954881,0.752083333345833,0.0654166667041667,0.1445,0.021647612744914335,0.024217365592905438,-0.04944500507601657,-0.08189216682562628
2019-04-24,0.41,0.405,0.128333333333333,0.222,0.18437797621131,0.727916666683333,0.0934722222555555,0.153583333333333,0.2098386907166605,0.06286043829296184,0.4288747342976711,-0.032132963982845486
2019-04-25,0.0342857142857142,0.15,0.203333333333333,0.01,0.213336309544643,0.649583333354167,0.132430555588889,0.175416666666667,0.1570596116107963,0.14215952251763908,0.41679049019312275,-0.10761305093628737
2019-04-26,0.50375,0.97,0.105,0.212,0.213127976215476,0.558541666691667,0.151597222251389,0.1955,-0.000976548856646442,0.11448931116389338,0.14472994224988422,-0.140153944825524
2019-04-27,0.022,1.05,0.223333333333333,0.286,0.211461309552976,0.536250000029167,0.161111111131944,0.1935,-0.007820027628916093,-0.010230179028132946,0.06275767286011624,-0.03991048115449869
2019-04-28,0.01,1e-10,0.02,0.002,0.209794642890476,0.517083333366667,0.162916666683333,0.185083333333333,-0.007881662447013604,-0.04349698535745228,0.011206896524413423,-0.03574203573232171
2019-04-29,0.0875,1e-10,0.0133333333333333,0.246,0.178544642894643,0.4641666667,0.162916666683333,0.182833333333333,-0.148955185724867,-0.012156686177397624,0.0,-0.10233682513441889
2019-04-30,0.7,1.0,0.745,0.28,0.131322420676587,0.416458333366667,0.157569444465278,0.1745,-0.26448411698311913,-0.0455788514129426,-0.03282182435298997,-0.1027827648041083
2019-05-01,1e-10,1e-10,0.288333333333333,0.388,0.11392162702996,0.4116666667,0.157777777802778,0.174416666666667,-0.1325043625983764,-0.00047755491881373846,0.001322168382372313,-0.011505752875518027
2019-05-02,1e-10,0.45,0.185,0.236,0.0915034722763889,0.3979166667,0.159791666691667,0.1915,-0.1967857670052009,0.09794553272813933,0.012764084505020534,-0.03340080971389481
2019-05-03,1e-10,1e-10,0.0433333333333333,0.02,0.0695972222847222,0.3504166667,0.146944444473611,0.189708333333333,-0.23940348324157834,-0.00935596170583286,-0.08039982612388619,-0.11937172773869131
2019-05-04,1e-10,0.76,1e-10,0.03,0.0682638889597222,0.325000000033333,0.136805555593056,0.180416666666667,-0.019157852587066482,-0.04897869536568955,-0.06899810957042196,-0.07253269916075877
2019-05-05,1e-10,0.37,1e-10,0.264,0.0642013889680556,0.325000000033333,0.1354166667125,0.189,-0.05951169869714856,0.04757505773671866,-0.010152284200266037,0.0
2019-05-06,0.0266666666666666,0.09,1e-10,0.018,0.0313888889763889,0.289583333366667,0.103819444498611,0.196416666666667,-0.5110870733340843,0.03924162257495767,-0.23333333319282135,-0.1089743589631803
2019-05-07,1e-10,0.35,0.336666666666667,0.212,0.0022222223138888,0.2541666667,0.0607638889513889,0.186083333333333,-0.9292035371000107,-0.052609249045399986,-0.4147157187669034,-0.12230215825930435
2019-05-08,1e-10,0.44,0.02,0.42,0.0022222223138888,0.235416666704167,0.0410416667375,0.168416666666667,0.0,-0.09493954321540188,-0.32457142810044093,-0.07377049177720907
2019-05-09,1e-10,0.44,1e-10,0.035,0.0022222223138888,0.229166666704167,0.0379861111861111,0.160333333333333,0.0,-0.04799604156358628,-0.07445008437235379,-0.02654867256214266
2019-05-10,1e-10,1e-10,1e-10,0.03,0.0022222223138888,0.2129166667,0.0426388889638889,0.1645,0.0,0.02598752598752818,0.12248628860642619,-0.07090909091567077
2019-05-11,1e-10,1e-10,1e-10,0.424,0.0022222223138888,0.191875000033333,0.0426388889638889,0.161166666666667,0.0,-0.020263424518741635,0.0,-0.09882583168707393
2019-05-12,1e-10,0.15,1e-10,0.28,0.0472569445361111,0.219583333366667,0.0440277778486111,0.15875,20.26562416404385,-0.01499482936918517,0.03257328974726481,0.14440825187502515
2019-05-13,1e-10,1e-10,1e-10,0.14,0.0980555556430556,0.225833333366667,0.0315277778444444,0.160916666666667,1.0749448912873971,0.01364829396325673,-0.2839116715621618,0.02846299809814612
2019-05-14,1e-10,1e-10,1e-10,0.06,0.119930555634722,0.195208333366667,0.0168055556263889,0.148666666666667,0.22308781841282266,-0.07612635939927492,-0.4669603513033428,-0.13560885606854467
2019-05-15,1e-10,0.3,0.155,0.002,0.136041666741667,0.160208333366667,0.0709722222930556,0.141125,0.13433700045562502,-0.050728699551571665,3.2231404822826306,-0.179295624302361
2019-05-16,1e-10,0.07,1e-10,0.148,0.136041666741667,0.171666666695833,0.143194444506944,0.141416666666667,0.0,0.002066725715975215,1.0176125233287943,0.07152145639603802
2019-05-17,1e-10,0.555,1e-10,0.066,0.136041666741667,0.326250000020833,0.160416666725,0.127166666666667,0.0,-0.10076605774896841,0.12027158090774148,0.9004854366916668
2019-05-18,1.1075,0.57,0.0333333333333333,0.158,0.136041666741667,0.445416666683333,0.160416666725,0.102916666666667,0.0,-0.19069462647444257,0.0,0.36526181350158016
2019-05-19,0.138333333333333,0.02,0.0033333333333333,0.124,0.136041666741667,0.464791666679167,0.160416666725,0.0863333333375,0.0,-0.16113360319838332,0.0,0.043498596808476675
2019-05-20,0.386666666666667,0.035,1e-10,0.214,0.136041666741667,0.536875000004167,0.160416666725,0.0855000000083333,0.0,-0.009652509603781612,0.0,0.1550874047291324
2019-05-21,1e-10,0.005,1.32,0.06,0.154976851922685,0.600208333333333,0.153958333395833,0.101083333341667,0.13918665975310707,0.1822612085592381,-0.04025974021912826,0.11796662785317702
2019-05-22,1e-10,0.71,0.413333333333333,0.012,0.182037037099537,0.672708333333333,0.152986111173611,0.115916666675,0.17460791622191296,0.1467436108700091,-0.006314839871138345,0.12079139187782029
2019-05-23,1e-10,3.0,1e-10,0.1,0.19016203709537,0.719791666666667,0.182152777831944,0.126166666675,0.04463377412251712,0.08842559309213338,0.19064911471103563,0.06999070919789507
2019-05-24,1e-10,0.01,1e-10,0.022,0.144016203766204,0.701666666666667,0.204861111161111,0.134583333341667,-0.2426658550466777,0.06671070012769675,0.12466641244482113,-0.025180897250361878
2019-05-25,1e-10,0.605,1e-10,1e-10,0.0931898148814815,0.701666666666667,0.204166666716667,0.132500000008333,-0.3529213210426939,-0.015479876160037098,-0.003389830507645075,0.0
2019-05-26,1e-10,1.125,1e-10,0.18,0.0723981482189815,0.743125,0.205833333379167,0.132166666675,-0.2231109342683294,-0.0025157232702797128,0.008163265283715138,0.05908551068883572
2019-05-27,0.454444444444444,0.695,1e-10,0.256,0.056287037112037,0.78125,0.152916666708333,0.141166666675,-0.22253485072868817,0.06809583858334833,-0.25708502020591506,0.051303616484440706
2019-05-28,0.195,1.415,0.131666666666667,0.25,0.056287037112037,0.757916666666667,0.0813888889347222,0.146250000008333,0.0,0.03600944509822601,-0.46775658476809445,-0.029866666666666264
2019-05-29,1e-10,0.34,0.568333333333333,0.21,0.056287037112037,0.637916666666667,0.0641666667166667,0.143666666675,0.0,-0.01766381766280889,-0.21160409539278202,-0.15832875206157226
2019-05-30,1e-10,0.35,0.01,0.216,0.056287037112037,0.556666666666667,0.0644444444902778,0.143583333341667,0.0,-0.0005800464036762598,0.0043290042606958234,-0.1273677335075114
2019-05-31,0.026,0.24,0.01,0.016,0.056287037112037,0.594583333333334,0.0677777778152778,0.1483333333375,0.0,0.03308183397950537,0.05172413776493756,0.06811377245509043
2019-06-01,1e-10,0.81,0.0333333333333333,0.314,0.130989418060251,0.576041666670834,0.0790277778069444,0.144083333333333,1.3271684704157019,-0.028651685420545747,0.1659836063425899,-0.03118430272599859
2019-06-02,1e-10,0.145,0.0166666666666666,0.176,0.189673280489947,0.501875000008333,0.119930555576389,0.127916666666667,0.4480046044841828,-0.112203585887792,0.5175746921464159,-0.12875226038966714
2019-06-03,1e-10,0.01,1e-10,0.018,0.165529761975595,0.4156250000125,0.150902777794444,0.107916666666667,-0.127290035011714,-0.15635179153094436,0.2582513027576816,-0.17185554170739903
2019-06-04,1e-10,0.82,1e-10,0.032,0.166928571499405,0.45333333335,0.134097222238889,0.09425,0.008450501632547791,-0.1266409266409293,-0.11136677403279549,0.09072681704990293
2019-06-05,1e-10,0.24,0.0066666666666666,0.088,0.177702381014881,0.584166666683333,0.14333333335,0.0854166666666667,0.06454143481072339,-0.09372236958443825,0.0688762299241159,0.2886029411658595
2019-06-06,1e-10,1.285,0.0733333333333333,0.048,0.177869047681548,0.619166666683333,0.168472222238889,0.0853333333333333,0.0009378977688150325,-0.000975609756098228,0.17538759687883165,0.059914407986878526
2019-06-07,1.79285714285714,1e-10,0.196666666666667,0.03,0.176785714352381,0.591666666683333,0.1679166666875,0.0825833333333333,-0.006090623092032121,-0.0322265625,-0.0032976092082482866,-0.044414535665022514
2019-06-08,0.07,0.04,0.785,0.018,0.240952381014881,0.5572916666875,0.1658333333625,0.0676666666666667,0.36296296280251905,-0.18062563067608406,-0.012406947839651683,-0.05809859154061647
2019-06-09,1e-10,1e-10,0.09,0.008,0.317619047673214,0.5508333333625,0.1870833333625,0.06175,0.31818181806469936,-0.08743842364532062,0.12814070349505058,-0.01158878503134253
2019-06-10,0.228571428571429,2.66,0.206666666666667,0.124,0.342285714331548,0.523333333366667,0.2441666666875,0.0683333333333333,0.07766116937581335,0.10661268556005354,0.30512249433995864,-0.04992435702458731
2019-06-11,0.03,1.17,0.593333333333333,0.09,0.354452380994048,0.487500000033333,0.280138888905556,0.0708333333333333,0.03554535334978959,0.03658536585365857,0.14732650736513309,-0.0684713375752578
2019-06-12,1e-10,0.26,0.03,0.14,0.36459126987877,0.435208333366667,0.2779166666875,0.0805,0.028604375166807694,0.13647058823529457,-0.007932573113064612,-0.10726495725762164
2019-06-13,1e-10,0.13,1e-10,0.124,0.307027777811111,0.400000000029167,0.266944444469444,0.0974166666666666,-0.15788499841699277,0.21014492753623104,-0.03948025985211445,-0.08089995213358336
